,user_id,order_cnt,order_amt,order_month,last_order,order_mcnts,order_mamt,order_pamt,RFM_tag,RFM_level,order_cnt_prd,order_amt_prd,last_order_prd,order_mcnts_prd,order_mamt_prd,order_pamt_prd,RFM_tag_prd,RFM_level_prd
3609,570060504440137,8,105,2,47,4.0,52.5,13.125,一般价值客户,4,,,,,,,,
3610,570064293590143,12,1236,1,113,12.0,1236.0,103.0,重要保持客户,7,12.0,1236.0,113.0,12.0,1236.0,103.0,重要保持客户,7.0
3611,570057978300141,26,1069,2,64,13.0,534.5,41.11538461538461,重要价值客户,8,26.0,1069.0,64.0,13.0,534.5,41.11538461538461,重要保持客户,7.0
3612,570067715480100,5,113,1,113,5.0,113.0,22.6,一般保持客户,2,,,,,,,,
3613,570068599640129,1,129,1,113,1.0,129.0,129.0,一般挽留客户,1,,,,,,,,
3614,570063621160137,5,331,1,113,5.0,331.0,66.2,重要保持客户,7,2.0,90.0,115.0,2.0,90.0,45.0,一般挽留客户,1.0
3615,570064385840100,2,199,1,112,2.0,199.0,99.5,一般挽留客户,1,,,,,,,,
3616,570068627000153,3,65,2,91,1.5,32.5,21.666666666666668,一般保持客户,2,1.0,21.0,91.0,1.0,21.0,21.0,一般挽留客户,1.0
3617,570068167540137,5,191,1,102,5.0,191.0,38.2,一般保持客户,2,2.0,123.0,113.0,2.0,123.0,61.5,一般挽留客户,1.0
3618,570067418610104,2,200,1,113,2.0,200.0,100.0,一般挽留客户,1,,,,,,,,
3619,570063190380150,11,2,1,113,11.0,2.0,0.18181818181818182,一般保持客户,2,11.0,2.0,113.0,11.0,2.0,0.18181818181818182,一般保持客户,2.0
3620,570061174720154,5,137,2,42,2.5,68.5,27.4,一般价值客户,4,,,,,,,,
3621,570068584440121,5,398,1,110,5.0,398.0,79.6,重要保持客户,7,1.0,98.0,110.0,1.0,98.0,98.0,一般挽留客户,1.0
3622,570061512380122,2,75,1,113,2.0,75.0,37.5,一般挽留客户,1,,,,,,,,
3623,570068632680131,11,268,1,106,11.0,268.0,24.363636363636363,重要保持客户,7,,,,,,,,
3624,570068543160123,15,519,2,89,7.5,259.5,34.6,重要价值客户,8,12.0,400.0,100.0,12.0,400.0,33.333333333333336,重要保持客户,7.0
3625,570020868190107,2,104,1,113,2.0,104.0,52.0,一般挽留客户,1,,,,,,,,
3626,570068161330125,3,174,1,113,3.0,174.0,58.0,一般保持客户,2,,,,,,,,
3627,570068603160142,1,98,1,113,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
3628,570067858220108,2,49,1,113,2.0,49.0,24.5,一般挽留客户,1,,,,,,,,
3629,570067944490136,7,298,1,113,7.0,298.0,42.57142857142857,重要保持客户,7,3.0,98.0,116.0,3.0,98.0,32.666666666666664,一般保持客户,2.0
3630,570066348010125,4,208,1,113,4.0,208.0,52.0,重要保持客户,7,,,,,,,,
3631,570067042150110,6,202,1,97,6.0,202.0,33.666666666666664,重要保持客户,7,4.0,152.0,113.0,4.0,152.0,38.0,一般保持客户,2.0
3632,570067900060132,2,120,1,112,2.0,120.0,60.0,一般挽留客户,1,,,,,,,,
3633,570067418540149,6,266,1,112,6.0,266.0,44.333333333333336,重要保持客户,7,,,,,,,,
3634,570068779560162,3,298,1,112,3.0,298.0,99.33333333333333,重要保持客户,7,,,,,,,,
3635,570063417300122,3,183,1,112,3.0,183.0,61.0,一般保持客户,2,3.0,183.0,112.0,3.0,183.0,61.0,一般保持客户,2.0
3636,570065897050119,2,67,1,112,2.0,67.0,33.5,一般挽留客户,1,,,,,,,,
3637,570062664770137,2,100,1,112,2.0,100.0,50.0,一般挽留客户,1,,,,,,,,
3638,570055537420141,17,0,1,112,17.0,0.0,0.0,一般保持客户,2,17.0,0.0,112.0,17.0,0.0,0.0,一般保持客户,2.0
3639,570068528880123,2,105,1,112,2.0,105.0,52.5,一般挽留客户,1,,,,,,,,
3640,570068666810148,4,221,1,112,4.0,221.0,55.25,重要保持客户,7,,,,,,,,
3641,570066189500147,2,102,1,112,2.0,102.0,51.0,一般挽留客户,1,2.0,102.0,112.0,2.0,102.0,51.0,一般挽留客户,1.0
3642,570067785850139,1,139,1,112,1.0,139.0,139.0,一般挽留客户,1,1.0,139.0,112.0,1.0,139.0,139.0,一般挽留客户,1.0
3643,570068697700121,9,508,1,112,9.0,508.0,56.44444444444444,重要保持客户,7,,,,,,,,
3644,570022936300129,9,273,2,62,4.5,136.5,30.333333333333332,重要价值客户,8,6.0,168.0,67.0,3.0,84.0,28.0,一般保持客户,2.0
3645,570067718050139,2,144,1,107,2.0,144.0,72.0,一般挽留客户,1,,,,,,,,
3646,570068754070148,1,31,1,112,1.0,31.0,31.0,一般挽留客户,1,,,,,,,,
3647,570068549950121,6,973,1,112,6.0,973.0,162.16666666666666,重要保持客户,7,3.0,218.0,112.0,3.0,218.0,72.66666666666667,重要保持客户,7.0
3648,570059479300109,3,194,1,111,3.0,194.0,64.66666666666667,一般保持客户,2,,,,,,,,
3649,570061345670127,7,260,1,112,7.0,260.0,37.142857142857146,重要保持客户,7,7.0,260.0,112.0,7.0,260.0,37.142857142857146,重要保持客户,7.0
3650,570065224570158,10,658,2,78,5.0,329.0,65.8,重要价值客户,8,10.0,658.0,78.0,5.0,329.0,65.8,重要保持客户,7.0
3651,570065517400134,6,288,1,112,6.0,288.0,48.0,重要保持客户,7,,,,,,,,
3652,570068895120115,1,120,1,111,1.0,120.0,120.0,一般挽留客户,1,,,,,,,,
3653,570068514680132,6,291,1,111,6.0,291.0,48.5,重要保持客户,7,5.0,158.0,111.0,5.0,158.0,31.6,一般保持客户,2.0
3654,570065506510123,2,203,1,111,2.0,203.0,101.5,重要挽留客户,5,,,,,,,,
3655,570062797950144,6,366,1,107,6.0,366.0,61.0,重要保持客户,7,3.0,177.0,107.0,3.0,177.0,59.0,一般保持客户,2.0
3656,570064427000103,15,0,1,111,15.0,0.0,0.0,一般保持客户,2,15.0,0.0,111.0,15.0,0.0,0.0,一般保持客户,2.0
3657,570056887410124,1,119,1,111,1.0,119.0,119.0,一般挽留客户,1,,,,,,,,
3658,570064563890118,1,9,1,111,1.0,9.0,9.0,一般挽留客户,1,1.0,9.0,111.0,1.0,9.0,9.0,一般挽留客户,1.0
3659,570060853780135,5,223,1,110,5.0,223.0,44.6,重要保持客户,7,,,,,,,,
3660,570068837580147,3,181,1,110,3.0,181.0,60.333333333333336,一般保持客户,2,2.0,155.0,110.0,2.0,155.0,77.5,一般挽留客户,1.0
3661,570064088620156,3,189,1,111,3.0,189.0,63.0,一般保持客户,2,,,,,,,,
3662,570068872040147,4,239,1,111,4.0,239.0,59.75,重要保持客户,7,,,,,,,,
3663,570068914190129,3,325,1,111,3.0,325.0,108.33333333333333,重要保持客户,7,,,,,,,,
3664,570064964100158,11,314,2,22,5.5,157.0,28.545454545454547,重要价值客户,8,,,,,,,,
3665,570068891080156,3,628,2,51,1.5,314.0,209.33333333333334,重要价值客户,8,2.0,429.0,51.0,1.0,214.5,214.5,重要发展客户,6.0
3666,570063135290138,2,153,1,110,2.0,153.0,76.5,一般挽留客户,1,,,,,,,,
3667,570067030500139,1,199,1,110,1.0,199.0,199.0,一般挽留客户,1,,,,,,,,
3668,570055799520158,5,89,1,110,5.0,89.0,17.8,一般保持客户,2,,,,,,,,
3669,570068967750103,3,79,1,110,3.0,79.0,26.333333333333332,一般保持客户,2,,,,,,,,
3670,570060149790111,3,100,1,110,3.0,100.0,33.333333333333336,一般保持客户,2,,,,,,,,
3671,570068997190156,1,45,1,110,1.0,45.0,45.0,一般挽留客户,1,,,,,,,,
3672,570069093350152,1,45,1,110,1.0,45.0,45.0,一般挽留客户,1,,,,,,,,
3673,570064662220122,3,83,1,110,3.0,83.0,27.666666666666668,一般保持客户,2,,,,,,,,
3674,570069016000106,3,136,1,110,3.0,136.0,45.333333333333336,一般保持客户,2,,,,,,,,
3675,570060685210163,2,81,1,110,2.0,81.0,40.5,一般挽留客户,1,,,,,,,,
3676,570069034710103,3,178,1,110,3.0,178.0,59.333333333333336,一般保持客户,2,,,,,,,,
3677,570066895630160,3,309,2,57,1.5,154.5,103.0,重要价值客户,8,1.0,88.0,110.0,1.0,88.0,88.0,一般挽留客户,1.0
3678,570064270850123,9,410,2,62,4.5,205.0,45.55555555555556,重要价值客户,8,8.0,301.0,67.0,4.0,150.5,37.625,重要保持客户,7.0
3679,570069031940154,1,88,1,110,1.0,88.0,88.0,一般挽留客户,1,,,,,,,,
3680,570063376990162,4,134,1,110,4.0,134.0,33.5,一般保持客户,2,,,,,,,,
3681,570064530410144,6,208,1,94,6.0,208.0,34.666666666666664,重要保持客户,7,6.0,208.0,94.0,6.0,208.0,34.666666666666664,重要保持客户,7.0
3682,570069089030120,3,578,1,109,3.0,578.0,192.66666666666666,重要保持客户,7,1.0,149.0,109.0,1.0,149.0,149.0,一般挽留客户,1.0
3683,570068496750154,1,16,1,110,1.0,16.0,16.0,一般挽留客户,1,,,,,,,,
3684,570063167450121,6,133,1,110,6.0,133.0,22.166666666666668,一般保持客户,2,,,,,,,,
3685,570069004670109,1,40,1,110,1.0,40.0,40.0,一般挽留客户,1,,,,,,,,
3686,570069075960146,7,401,1,110,7.0,401.0,57.285714285714285,重要保持客户,7,,,,,,,,
3687,570067812280146,6,355,1,109,6.0,355.0,59.166666666666664,重要保持客户,7,,,,,,,,
3688,570062881880145,2,218,2,85,1.0,109.0,109.0,重要发展客户,6,,,,,,,,
3689,570069226380126,2,278,1,109,2.0,278.0,139.0,重要挽留客户,5,,,,,,,,
3690,570065029290108,22,592,1,108,22.0,592.0,26.90909090909091,重要保持客户,7,8.0,187.0,120.0,8.0,187.0,23.375,一般保持客户,2.0
3691,570063380840118,1,72,1,109,1.0,72.0,72.0,一般挽留客户,1,,,,,,,,
3692,570062659020140,3,155,2,87,1.5,77.5,51.666666666666664,一般价值客户,4,,,,,,,,
3693,570069144240156,8,334,1,109,8.0,334.0,41.75,重要保持客户,7,,,,,,,,
3694,570064380910162,2,196,1,109,2.0,196.0,98.0,一般挽留客户,1,2.0,196.0,109.0,2.0,196.0,98.0,一般挽留客户,1.0
3695,570068515630149,20,750,1,109,20.0,750.0,37.5,重要保持客户,7,,,,,,,,
3696,570023991280128,4,196,1,109,4.0,196.0,49.0,一般保持客户,2,,,,,,,,
3697,570065783660145,13,810,2,51,6.5,405.0,62.30769230769231,重要价值客户,8,,,,,,,,
3698,570059787200154,3,174,2,70,1.5,87.0,58.0,一般价值客户,4,2.0,54.0,109.0,2.0,54.0,27.0,一般挽留客户,1.0
3699,570064870830101,13,1,1,109,13.0,1.0,0.07692307692307693,一般保持客户,2,13.0,1.0,109.0,13.0,1.0,0.07692307692307693,一般保持客户,2.0
3700,570063789910126,4,157,2,74,2.0,78.5,39.25,一般价值客户,4,3.0,98.0,104.0,3.0,98.0,32.666666666666664,一般保持客户,2.0
3701,570063653480139,2,54,1,109,2.0,54.0,27.0,一般挽留客户,1,,,,,,,,
3702,570069257150144,1,48,1,109,1.0,48.0,48.0,一般挽留客户,1,,,,,,,,
3703,570059907160109,5,212,1,108,5.0,212.0,42.4,重要保持客户,7,,,,,,,,
3704,570054111580107,2,85,1,109,2.0,85.0,42.5,一般挽留客户,1,,,,,,,,
3705,570064933060147,3,164,1,109,3.0,164.0,54.666666666666664,一般保持客户,2,,,,,,,,
3706,570056317830138,4,131,1,109,4.0,131.0,32.75,一般保持客户,2,,,,,,,,
3707,570066016520126,1,99,1,109,1.0,99.0,99.0,一般挽留客户,1,,,,,,,,
3708,570059242110155,3,76,1,109,3.0,76.0,25.333333333333332,一般保持客户,2,3.0,76.0,109.0,3.0,76.0,25.333333333333332,一般保持客户,2.0
3709,570066077950105,7,165,1,109,7.0,165.0,23.571428571428573,一般保持客户,2,,,,,,,,
3710,570064912360161,3,327,1,109,3.0,327.0,109.0,重要保持客户,7,,,,,,,,
3711,570069312010123,6,352,1,108,6.0,352.0,58.666666666666664,重要保持客户,7,,,,,,,,
3712,570069356710120,1,24,1,108,1.0,24.0,24.0,一般挽留客户,1,,,,,,,,
3713,570065203450160,1,29,1,108,1.0,29.0,29.0,一般挽留客户,1,,,,,,,,
3714,570069368000162,2,245,1,108,2.0,245.0,122.5,重要挽留客户,5,,,,,,,,
3715,570069394120152,2,338,2,59,1.0,169.0,169.0,重要发展客户,6,,,,,,,,
3716,570063141400121,3,72,1,108,3.0,72.0,24.0,一般保持客户,2,3.0,72.0,108.0,3.0,72.0,24.0,一般保持客户,2.0
3717,570022382560122,3,407,1,101,3.0,407.0,135.66666666666666,重要保持客户,7,2.0,318.0,108.0,2.0,318.0,159.0,重要挽留客户,5.0
3718,570057325360111,1,99,1,108,1.0,99.0,99.0,一般挽留客户,1,,,,,,,,
3719,570022043420111,2,205,1,108,2.0,205.0,102.5,重要挽留客户,5,,,,,,,,
3720,570069158260109,1,86,1,108,1.0,86.0,86.0,一般挽留客户,1,,,,,,,,
3721,570058556570116,1,98,1,108,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
3722,570060079790143,1,36,1,108,1.0,36.0,36.0,一般挽留客户,1,1.0,36.0,108.0,1.0,36.0,36.0,一般挽留客户,1.0
3723,570064138560143,7,174,1,106,7.0,174.0,24.857142857142858,一般保持客户,2,,,,,,,,
3724,570057399330142,7,117,1,107,7.0,117.0,16.714285714285715,一般保持客户,2,,,,,,,,
3725,570069409440120,3,83,1,96,3.0,83.0,27.666666666666668,一般保持客户,2,,,,,,,,
3726,570064960360128,2,2,1,108,2.0,2.0,1.0,一般挽留客户,1,2.0,2.0,108.0,2.0,2.0,1.0,一般挽留客户,1.0
3727,570067714120154,4,201,1,108,4.0,201.0,50.25,重要保持客户,7,,,,,,,,
3728,570056687270136,19,0,1,108,19.0,0.0,0.0,一般保持客户,2,19.0,0.0,108.0,19.0,0.0,0.0,一般保持客户,2.0
3729,570061594990118,13,293,1,107,13.0,293.0,22.53846153846154,重要保持客户,7,13.0,293.0,107.0,13.0,293.0,22.53846153846154,重要保持客户,7.0
3730,570068775240101,4,425,1,107,4.0,425.0,106.25,重要保持客户,7,,,,,,,,
3731,570055458240139,4,55,1,108,4.0,55.0,13.75,一般保持客户,2,,,,,,,,
3732,570054307080115,1,1,1,108,1.0,1.0,1.0,一般挽留客户,1,,,,,,,,
3733,570068432830155,4,263,1,105,4.0,263.0,65.75,重要保持客户,7,,,,,,,,
3734,570023070430124,2,23,1,107,2.0,23.0,11.5,一般挽留客户,1,2.0,23.0,107.0,2.0,23.0,11.5,一般挽留客户,1.0
3735,570067204440163,6,206,1,107,6.0,206.0,34.333333333333336,重要保持客户,7,,,,,,,,
3736,570069502950103,2,298,1,107,2.0,298.0,149.0,重要挽留客户,5,,,,,,,,
3737,570069503920120,2,38,1,107,2.0,38.0,19.0,一般挽留客户,1,,,,,,,,
3738,570068457870138,9,311,2,33,4.5,155.5,34.55555555555556,重要价值客户,8,8.0,275.0,36.0,4.0,137.5,34.375,重要价值客户,8.0
3739,570069581900126,4,60,1,107,4.0,60.0,15.0,一般保持客户,2,,,,,,,,
3740,570067008010141,14,924,2,77,7.0,462.0,66.0,重要价值客户,8,10.0,654.0,77.0,10.0,654.0,65.4,重要保持客户,7.0
3741,570067505090125,7,405,3,26,2.3333333333333335,135.0,57.857142857142854,重要价值客户,8,,,,,,,,
3742,570064939260159,2,18,1,107,2.0,18.0,9.0,一般挽留客户,1,2.0,18.0,107.0,2.0,18.0,9.0,一般挽留客户,1.0
3743,570069515250162,6,541,1,107,6.0,541.0,90.16666666666667,重要保持客户,7,,,,,,,,
3744,570069627820138,1,145,1,107,1.0,145.0,145.0,一般挽留客户,1,,,,,,,,
3745,570066394880146,4,247,2,62,2.0,123.5,61.75,重要价值客户,8,3.0,121.0,66.0,1.5,60.5,40.333333333333336,一般保持客户,2.0
3746,570069404330144,2,81,1,107,2.0,81.0,40.5,一般挽留客户,1,,,,,,,,
3747,570069597240108,3,58,1,107,3.0,58.0,19.333333333333332,一般保持客户,2,,,,,,,,
3748,570055138230156,3,284,1,107,3.0,284.0,94.66666666666667,重要保持客户,7,,,,,,,,
3749,570069595110119,1,99,1,107,1.0,99.0,99.0,一般挽留客户,1,,,,,,,,
3750,570069554850119,7,196,1,107,7.0,196.0,28.0,一般保持客户,2,,,,,,,,
3751,570068613680122,2,45,1,107,2.0,45.0,22.5,一般挽留客户,1,2.0,45.0,107.0,2.0,45.0,22.5,一般挽留客户,1.0
3752,570069627900157,10,399,1,104,10.0,399.0,39.9,重要保持客户,7,,,,,,,,
3753,570021947530108,1,1518,1,107,1.0,1518.0,1518.0,重要挽留客户,5,,,,,,,,
3754,570062258270133,2,218,2,57,1.0,109.0,109.0,重要发展客户,6,2.0,218.0,57.0,1.0,109.0,109.0,重要发展客户,6.0
3755,570064918470154,4,101,1,106,4.0,101.0,25.25,一般保持客户,2,,,,,,,,
3756,570060279210126,11,214,1,107,11.0,214.0,19.454545454545453,重要保持客户,7,,,,,,,,
3757,570069504790163,2,91,1,107,2.0,91.0,45.5,一般挽留客户,1,,,,,,,,
3758,570069618750123,3,106,1,107,3.0,106.0,35.333333333333336,一般保持客户,2,,,,,,,,
3759,570065102720129,6,159,1,101,6.0,159.0,26.5,一般保持客户,2,,,,,,,,
3760,570069517330151,5,116,1,107,5.0,116.0,23.2,一般保持客户,2,,,,,,,,
3761,570065745190160,7,175,2,76,3.5,87.5,25.0,一般价值客户,4,1.0,21.0,107.0,1.0,21.0,21.0,一般挽留客户,1.0
3762,570062817910111,2,348,1,107,2.0,348.0,174.0,重要挽留客户,5,2.0,348.0,107.0,2.0,348.0,174.0,重要挽留客户,5.0
3763,570069347470131,4,716,1,106,4.0,716.0,179.0,重要保持客户,7,,,,,,,,
3764,570062664840156,4,168,1,107,4.0,168.0,42.0,一般保持客户,2,,,,,,,,
3765,570067747210135,3,191,1,107,3.0,191.0,63.666666666666664,一般保持客户,2,3.0,191.0,107.0,3.0,191.0,63.666666666666664,一般保持客户,2.0
3766,570058728280132,3,392,3,56,1.0,130.66666666666666,130.66666666666666,重要价值客户,8,2.0,266.0,78.0,1.0,133.0,133.0,重要挽留客户,5.0
3767,570065604710134,6,182,1,106,6.0,182.0,30.333333333333332,一般保持客户,2,,,,,,,,
3768,570069724830158,1,99,1,106,1.0,99.0,99.0,一般挽留客户,1,,,,,,,,
3769,570063217440127,5,105,1,106,5.0,105.0,21.0,一般保持客户,2,5.0,105.0,106.0,5.0,105.0,21.0,一般保持客户,2.0
3770,570067010900125,2,73,1,102,2.0,73.0,36.5,一般挽留客户,1,,,,,,,,
3771,570065594400123,3,294,1,106,3.0,294.0,98.0,重要保持客户,7,3.0,294.0,106.0,3.0,294.0,98.0,重要保持客户,7.0
3772,570034811020151,4,296,1,104,4.0,296.0,74.0,重要保持客户,7,,,,,,,,
3773,570064113800153,2,2,1,106,2.0,2.0,1.0,一般挽留客户,1,2.0,2.0,106.0,2.0,2.0,1.0,一般挽留客户,1.0
3774,570053680410108,3,265,1,103,3.0,265.0,88.33333333333333,重要保持客户,7,,,,,,,,
3775,570065155970155,3,193,1,106,3.0,193.0,64.33333333333333,一般保持客户,2,,,,,,,,
3776,570057874430149,2,363,1,106,2.0,363.0,181.5,重要挽留客户,5,,,,,,,,
3777,570054670420120,3,40,2,28,1.5,20.0,13.333333333333334,一般价值客户,4,3.0,40.0,28.0,1.5,20.0,13.333333333333334,一般价值客户,4.0
3778,570067676270150,3,252,1,106,3.0,252.0,84.0,重要保持客户,7,,,,,,,,
3779,570067366550109,13,352,1,106,13.0,352.0,27.076923076923077,重要保持客户,7,,,,,,,,
3780,570060853650116,3,135,1,106,3.0,135.0,45.0,一般保持客户,2,,,,,,,,
3781,570069398480149,1,58,1,106,1.0,58.0,58.0,一般挽留客户,1,,,,,,,,
3782,570069733310123,7,204,1,106,7.0,204.0,29.142857142857142,重要保持客户,7,,,,,,,,
3783,570069253040121,4,61,1,106,4.0,61.0,15.25,一般保持客户,2,4.0,61.0,106.0,4.0,61.0,15.25,一般保持客户,2.0
3784,570068059870144,8,228,1,106,8.0,228.0,28.5,重要保持客户,7,,,,,,,,
3785,570066213950101,5,287,1,106,5.0,287.0,57.4,重要保持客户,7,,,,,,,,
3786,570069691200141,1,99,1,106,1.0,99.0,99.0,一般挽留客户,1,,,,,,,,
3787,570066021220125,8,174,2,26,4.0,87.0,21.75,一般价值客户,4,8.0,174.0,26.0,4.0,87.0,21.75,一般价值客户,4.0
3788,570069831040103,1,115,1,105,1.0,115.0,115.0,一般挽留客户,1,,,,,,,,
3789,570064418130126,1,69,1,106,1.0,69.0,69.0,一般挽留客户,1,,,,,,,,
3790,570067047840136,3,66,1,106,3.0,66.0,22.0,一般保持客户,2,,,,,,,,
3791,570067099940126,7,175,1,106,7.0,175.0,25.0,一般保持客户,2,,,,,,,,
3792,570066747800160,1,35,1,105,1.0,35.0,35.0,一般挽留客户,1,,,,,,,,
3793,570069729050155,2,129,1,106,2.0,129.0,64.5,一般挽留客户,1,2.0,129.0,106.0,2.0,129.0,64.5,一般挽留客户,1.0
3794,570060468750141,1,133,1,106,1.0,133.0,133.0,一般挽留客户,1,1.0,133.0,106.0,1.0,133.0,133.0,一般挽留客户,1.0
3795,570067923100100,2,97,1,106,2.0,97.0,48.5,一般挽留客户,1,,,,,,,,
3796,570063181110116,3,53,1,106,3.0,53.0,17.666666666666668,一般保持客户,2,,,,,,,,
3797,570064351400109,3,183,1,106,3.0,183.0,61.0,一般保持客户,2,,,,,,,,
3798,570069808250157,1,133,1,106,1.0,133.0,133.0,一般挽留客户,1,,,,,,,,
3799,570069742200100,5,296,2,76,2.5,148.0,59.2,重要价值客户,8,,,,,,,,
3800,570069745590144,3,86,1,106,3.0,86.0,28.666666666666668,一般保持客户,2,,,,,,,,
3801,570053850110154,7,98,1,105,7.0,98.0,14.0,一般保持客户,2,,,,,,,,
3802,570069874790147,15,3,1,105,15.0,3.0,0.2,一般保持客户,2,,,,,,,,
3803,570064454140110,2,60,1,105,2.0,60.0,30.0,一般挽留客户,1,2.0,60.0,105.0,2.0,60.0,30.0,一般挽留客户,1.0
3804,570059827740114,8,697,1,105,8.0,697.0,87.125,重要保持客户,7,8.0,697.0,105.0,8.0,697.0,87.125,重要保持客户,7.0
3805,570067899550106,6,171,1,105,6.0,171.0,28.5,一般保持客户,2,,,,,,,,
3806,570064851660118,10,188,2,78,5.0,94.0,18.8,一般价值客户,4,5.0,96.0,105.0,5.0,96.0,19.2,一般保持客户,2.0
3807,570067778420101,1,129,1,105,1.0,129.0,129.0,一般挽留客户,1,,,,,,,,
3808,570067760810156,8,263,3,19,2.6666666666666665,87.66666666666667,32.875,重要价值客户,8,8.0,263.0,19.0,2.6666666666666665,87.66666666666667,32.875,重要价值客户,8.0
3809,570065695060135,4,542,1,105,4.0,542.0,135.5,重要保持客户,7,2.0,328.0,106.0,2.0,328.0,164.0,重要挽留客户,5.0
3810,570065102800148,3,70,1,105,3.0,70.0,23.333333333333332,一般保持客户,2,,,,,,,,
3811,570065102840148,2,121,2,18,1.0,60.5,60.5,一般发展客户,3,,,,,,,,
3812,570069801710133,22,507,1,105,22.0,507.0,23.045454545454547,重要保持客户,7,9.0,217.0,105.0,9.0,217.0,24.11111111111111,重要保持客户,7.0
3813,570069941810147,3,98,1,105,3.0,98.0,32.666666666666664,一般保持客户,2,,,,,,,,
3814,570069914780140,4,93,1,105,4.0,93.0,23.25,一般保持客户,2,,,,,,,,
3815,570058372100112,11,200,1,102,11.0,200.0,18.181818181818183,一般保持客户,2,,,,,,,,
3816,570069867820140,11,2,1,105,11.0,2.0,0.18181818181818182,一般保持客户,2,,,,,,,,
3817,570062996440110,3,97,1,105,3.0,97.0,32.333333333333336,一般保持客户,2,,,,,,,,
3818,570063559450106,4,150,1,105,4.0,150.0,37.5,一般保持客户,2,,,,,,,,
3819,570058370420135,2,172,1,105,2.0,172.0,86.0,一般挽留客户,1,,,,,,,,
3820,570069892350127,4,302,1,105,4.0,302.0,75.5,重要保持客户,7,,,,,,,,
3821,570067216950113,4,108,1,104,4.0,108.0,27.0,一般保持客户,2,,,,,,,,
3822,570069893310144,3,78,1,105,3.0,78.0,26.0,一般保持客户,2,,,,,,,,
3823,570032553320159,1,30,1,105,1.0,30.0,30.0,一般挽留客户,1,,,,,,,,
3824,570060754030140,9,380,1,105,9.0,380.0,42.22222222222222,重要保持客户,7,9.0,380.0,105.0,9.0,380.0,42.22222222222222,重要保持客户,7.0
3825,570066348400137,10,376,2,73,5.0,188.0,37.6,重要价值客户,8,10.0,376.0,73.0,5.0,188.0,37.6,重要保持客户,7.0
3826,570062609830163,11,256,2,74,5.5,128.0,23.272727272727273,重要价值客户,8,8.0,190.0,105.0,8.0,190.0,23.75,一般保持客户,2.0
3827,570069867040116,2,101,1,105,2.0,101.0,50.5,一般挽留客户,1,,,,,,,,
3828,570069879040163,1,133,1,105,1.0,133.0,133.0,一般挽留客户,1,,,,,,,,
3829,570069859630123,2,88,1,105,2.0,88.0,44.0,一般挽留客户,1,,,,,,,,
3830,570069860420137,1,99,1,105,1.0,99.0,99.0,一般挽留客户,1,,,,,,,,
3831,570069911020148,1,55,1,105,1.0,55.0,55.0,一般挽留客户,1,,,,,,,,
3832,570069906120111,1,98,1,105,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
3833,570059260120147,2,80,1,105,2.0,80.0,40.0,一般挽留客户,1,,,,,,,,
3834,570063465570127,12,345,3,53,4.0,115.0,28.75,重要价值客户,8,12.0,345.0,53.0,4.0,115.0,28.75,重要价值客户,8.0
3835,570066762450153,2,196,1,105,2.0,196.0,98.0,一般挽留客户,1,2.0,196.0,105.0,2.0,196.0,98.0,一般挽留客户,1.0
3836,570067519580109,7,109,2,2,3.5,54.5,15.571428571428571,一般价值客户,4,2.0,2.0,105.0,2.0,2.0,1.0,一般挽留客户,1.0
3837,570058376850121,2,70,1,105,2.0,70.0,35.0,一般挽留客户,1,,,,,,,,
3838,570061820370122,2,45,1,105,2.0,45.0,22.5,一般挽留客户,1,,,,,,,,
3839,570066336090142,2,94,1,104,2.0,94.0,47.0,一般挽留客户,1,,,,,,,,
3840,570058492900105,4,99,1,101,4.0,99.0,24.75,一般保持客户,2,3.0,73.0,104.0,3.0,73.0,24.333333333333332,一般保持客户,2.0
3841,570068087820149,9,248,2,89,4.5,124.0,27.555555555555557,重要价值客户,8,,,,,,,,
3842,570067244250113,12,265,1,103,12.0,265.0,22.083333333333332,重要保持客户,7,12.0,265.0,103.0,12.0,265.0,22.083333333333332,重要保持客户,7.0
3843,570070136960104,3,135,2,82,1.5,67.5,45.0,一般价值客户,4,2.0,120.0,82.0,2.0,120.0,60.0,一般挽留客户,1.0
3844,570050762210138,6,323,1,104,6.0,323.0,53.833333333333336,重要保持客户,7,,,,,,,,
3845,570069499910140,2,111,1,104,2.0,111.0,55.5,一般挽留客户,1,,,,,,,,
3846,570066140310160,4,387,1,104,4.0,387.0,96.75,重要保持客户,7,4.0,387.0,104.0,4.0,387.0,96.75,重要保持客户,7.0
3847,570070014690108,3,267,1,104,3.0,267.0,89.0,重要保持客户,7,,,,,,,,
3848,570070002740144,1,99,1,104,1.0,99.0,99.0,一般挽留客户,1,,,,,,,,
3849,570070122390101,1,98,1,103,1.0,98.0,98.0,一般挽留客户,1,,,,,,,,
3850,570063171450160,9,223,1,103,9.0,223.0,24.77777777777778,重要保持客户,7,,,,,,,,
3851,570067468550150,6,126,1,104,6.0,126.0,21.0,一般保持客户,2,,,,,,,,
3852,570063942600104,3,88,1,104,3.0,88.0,29.333333333333332,一般保持客户,2,,,,,,,,
3853,570070011870159,11,247,1,104,11.0,247.0,22.454545454545453,重要保持客户,7,,,,,,,,
3854,570066896250101,3,159,1,104,3.0,159.0,53.0,一般保持客户,2,,,,,,,,
